,id,Doc,Target,Original_Value,Attached_Value,Type,Annotator,DOI
1154,1154,Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling,packaging,"['Polyamide', '6', '–', 'montmorillonites', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.memsci.2007.01.030
1155,1155,Blown films of nanocomposites prepared from low density polyethylene and a sodium ionomer of poly(ethylene-co-methacrylic acid),packaging,"['ionomer', 'film']",,SYMBOLIC,1,https://doi.org/10.1016/j.polymer.2006.06.051
1156,1156,Blown films of nanocomposites prepared from low density polyethylene and a sodium ionomer of poly(ethylene-co-methacrylic acid),packaging,"['LDPE', 'film']",,SYMBOLIC,1,https://doi.org/10.1016/j.polymer.2006.06.051
1157,1157,"Cellulose nanobiocomposites with reinforcement of boron nitride  Study of thermal, oxygen barrier and chemical resistant properties",packaging,"['Cellulose', '/', 'BN', 'nanobiocomposites']",,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2013.02.080
1158,1158,"Cellulose nanobiocomposites with reinforcement of boron nitride  Study of thermal, oxygen barrier and chemical resistant properties",packaging,"['cellulose', 'based', 'nanobiocomposites']",,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2013.02.080
1159,1159,"Cellulose nanobiocomposites with reinforcement of boron nitride  Study of thermal, oxygen barrier and chemical resistant properties",packaging,"['cellulose', '/', 'BN']",,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2013.02.080
1160,1160,"Cellulose nanobiocomposites with reinforcement of boron nitride  Study of thermal, oxygen barrier and chemical resistant properties",packaging,"['cellulose', '/', 'BN', 'nanobiocomposites']",,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2013.02.080
1161,1161,"Cellulose nanobiocomposites with reinforcement of boron nitride  Study of thermal, oxygen barrier and chemical resistant properties",packaging,['CBN0'],,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2013.02.080
1162,1162,"Cellulose nanobiocomposites with reinforcement of boron nitride  Study of thermal, oxygen barrier and chemical resistant properties",packaging,['CBN1'],,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2013.02.080
1163,1163,"Cellulose nanobiocomposites with reinforcement of boron nitride  Study of thermal, oxygen barrier and chemical resistant properties",packaging,['CBN2'],,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2013.02.080
1164,1164,"Cellulose nanobiocomposites with reinforcement of boron nitride  Study of thermal, oxygen barrier and chemical resistant properties",packaging,['CBN5'],,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2013.02.080
1165,1165,"Cellulose nanobiocomposites with reinforcement of boron nitride  Study of thermal, oxygen barrier and chemical resistant properties",packaging,['CBN8'],,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2013.02.080
1166,1166,"Cellulose nanobiocomposites with reinforcement of boron nitride  Study of thermal, oxygen barrier and chemical resistant properties",packaging,['CBN10'],,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2013.02.080
1167,1167,"Cellulose nanobiocomposites with reinforcement of boron nitride  Study of thermal, oxygen barrier and chemical resistant properties",packaging,['Nanobiocomposites'],,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2013.02.080
1168,1168,"Characterization of an antioxidant polylactic acid (PLA) film prepared with Î±-tocopherol, BHT and polyethylene glycol using film cast extruder",packaging,"['antioxidant', 'polylactic', 'acid']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2010.04.005
1169,1169,"Characterization of an antioxidant polylactic acid (PLA) film prepared with Î±-tocopherol, BHT and polyethylene glycol using film cast extruder",packaging,['PLA'],,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2010.04.005
1170,1170,"Characterization of an antioxidant polylactic acid (PLA) film prepared with Î±-tocopherol, BHT and polyethylene glycol using film cast extruder",packaging,"['Polylactic', 'acid']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2010.04.005
1171,1171,"Characterization of an antioxidant polylactic acid (PLA) film prepared with Î±-tocopherol, BHT and polyethylene glycol using film cast extruder",packaging,"['pure', 'PLA', 'film']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2010.04.005
1172,1172,"Characterization of an antioxidant polylactic acid (PLA) film prepared with Î±-tocopherol, BHT and polyethylene glycol using film cast extruder",packaging,"['PLA', 'film', 'with', 'BHT', 'and', 'PEG', '400']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2010.04.005
1173,1173,"Characterization of an antioxidant polylactic acid (PLA) film prepared with Î±-tocopherol, BHT and polyethylene glycol using film cast extruder",packaging,"['BP-PLA', 'film']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2010.04.005
1174,1174,"Characterization of an antioxidant polylactic acid (PLA) film prepared with Î±-tocopherol, BHT and polyethylene glycol using film cast extruder",packaging,"['PLA', 'film', 'with', 'α-tocopherol']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2010.04.005
1175,1175,"Characterization of an antioxidant polylactic acid (PLA) film prepared with Î±-tocopherol, BHT and polyethylene glycol using film cast extruder",packaging,"['BHT', ',', 'and', 'PEG', '400']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2010.04.005
1176,1176,"Characterization of an antioxidant polylactic acid (PLA) film prepared with Î±-tocopherol, BHT and polyethylene glycol using film cast extruder",packaging,"['ABP-PLA', 'film']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2010.04.005
1177,1177,"Characterization of an antioxidant polylactic acid (PLA) film prepared with Î±-tocopherol, BHT and polyethylene glycol using film cast extruder",packaging,['BP-PLA'],,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2010.04.005
1178,1178,Combined effects of cellulose nanocrystals and silver nanoparticles on the barrier and migration properties of PLA nano-biocomposites,packaging,"['PLA', 'nano-biocomposites']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2013.03.025
1179,1179,Combined effects of cellulose nanocrystals and silver nanoparticles on the barrier and migration properties of PLA nano-biocomposites,packaging,"['Poly', '(', 'lactic', 'acid', ')', '(', 'PLA', ')', '-', 'based', 'high', 'performance', 'nano-biocomposites']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2013.03.025
1180,1180,Combined effects of cellulose nanocrystals and silver nanoparticles on the barrier and migration properties of PLA nano-biocomposites,packaging,"['PLA', '/', 'CNC', 'nano-biocomposite', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2013.03.025
1181,1181,Combined effects of cellulose nanocrystals and silver nanoparticles on the barrier and migration properties of PLA nano-biocomposites,packaging,['PLA'],,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2013.03.025
1182,1182,Combined effects of cellulose nanocrystals and silver nanoparticles on the barrier and migration properties of PLA nano-biocomposites,packaging,"['PLA', '/', '1s-CNC', '/', '1Ag']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2013.03.025
1183,1183,Combined effects of cellulose nanocrystals and silver nanoparticles on the barrier and migration properties of PLA nano-biocomposites,packaging,"['PLA', '/', '5s-CNC', '/', '1Ag', 'nano-biocomposite']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2013.03.025
1184,1184,Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films,packaging,"['biodegradable', 'bio-based', 'equilibrium', 'modified', 'atmosphere', 'packaging']",,SYMBOLIC,1,https://doi.org/10.1016/j.postharvbio.2015.09.022
1185,1185,Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films,packaging,['EMAP'],,SYMBOLIC,1,https://doi.org/10.1016/j.postharvbio.2015.09.022
1186,1186,Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films,packaging,"['micro-perforated', 'poly-lactic', 'acid']",,SYMBOLIC,1,https://doi.org/10.1016/j.postharvbio.2015.09.022
1187,1187,Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films,packaging,['PLA'],,SYMBOLIC,1,https://doi.org/10.1016/j.postharvbio.2015.09.022
1188,1188,Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films,packaging,"['microperforated', 'PLA', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.postharvbio.2015.09.022
1189,1189,Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films,packaging,"['EMAP', 'using', 'PLA', 'plastic', 'bags']",,SYMBOLIC,1,https://doi.org/10.1016/j.postharvbio.2015.09.022
1190,1190,Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films,packaging,"['Equilibrium', 'modified', 'atmosphere', 'packaging']",,SYMBOLIC,1,https://doi.org/10.1016/j.postharvbio.2015.09.022
1191,1191,Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films,packaging,"['PLA', 'film']",,SYMBOLIC,1,https://doi.org/10.1016/j.postharvbio.2015.09.022
1192,1192,Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films,packaging,"['PLA', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.postharvbio.2015.09.022
1193,1193,Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films,packaging,"['three-layer', 'PLA', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.postharvbio.2015.09.022
1194,1194,"Dispersion of SiC nanoparticles in cellulose for study of tensile, thermal and oxygen barrier properties",packaging,"['Cellulose', '/', 'SiC', 'nanobiocomposites']",,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2013.08.035
1195,1195,"Dispersion of SiC nanoparticles in cellulose for study of tensile, thermal and oxygen barrier properties",packaging,['nanobiocomposites'],,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2013.08.035
1196,1196,"Dispersion of SiC nanoparticles in cellulose for study of tensile, thermal and oxygen barrier properties",packaging,"['Cellulose', '/', 'silicon', 'carbide', '(', 'cellulose', '/', 'SiC', ')', 'nanobiocomposites']",,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2013.08.035
1197,1197,"Dispersion of SiC nanoparticles in cellulose for study of tensile, thermal and oxygen barrier properties",packaging,"['cellulose', '/', 'SiC', 'nanobiocomposites']",,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2013.08.035
1198,1198,"Dispersion of SiC nanoparticles in cellulose for study of tensile, thermal and oxygen barrier properties",packaging,"['cellulose', '/', 'SiC', 'nanocomposites']",,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2013.08.035
1199,1199,Edible oxygen barrier bilayer film pouches from corn zein and soy protein isolate for olive oil packaging,packaging,"['bilayer', 'film']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2010.03.014
1200,1200,Edible oxygen barrier bilayer film pouches from corn zein and soy protein isolate for olive oil packaging,packaging,"['CZ', '/', 'SPI', 'bilayer', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2010.03.014
1201,1201,Edible oxygen barrier bilayer film pouches from corn zein and soy protein isolate for olive oil packaging,packaging,"['CZ', '/', 'SPI', 'film']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2010.03.014
1202,1202,Edible oxygen barrier bilayer film pouches from corn zein and soy protein isolate for olive oil packaging,packaging,"['nylon-metalocene', 'catalyzed', 'linear', 'low-density', 'polyethylene']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2010.03.014
1203,1203,Edible oxygen barrier bilayer film pouches from corn zein and soy protein isolate for olive oil packaging,packaging,"['NY', '/', 'mLLDPE']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2010.03.014
1204,1204,Edible oxygen barrier bilayer film pouches from corn zein and soy protein isolate for olive oil packaging,packaging,"['NY', '/', 'mLLDPE', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2010.03.014
1205,1205,Edible oxygen barrier bilayer film pouches from corn zein and soy protein isolate for olive oil packaging,packaging,"['corn', 'zein', 'layer', 'laminated', 'soy', 'protein', 'isolate']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2010.03.014
1206,1206,Edible oxygen barrier bilayer film pouches from corn zein and soy protein isolate for olive oil packaging,packaging,"['CZ', '/', 'SPI']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2010.03.014
1207,1207,Edible oxygen barrier bilayer film pouches from corn zein and soy protein isolate for olive oil packaging,packaging,"['nylon', 'layer', 'laminated', 'metalocene', 'catalyzed', 'linear', 'low-density', 'polyethylene']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2010.03.014
1208,1208,Edible oxygen barrier bilayer film pouches from corn zein and soy protein isolate for olive oil packaging,packaging,"['CZ', '/', 'SPI', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2010.03.014
1209,1209,Edible oxygen barrier bilayer film pouches from corn zein and soy protein isolate for olive oil packaging,packaging,"['SPI', 'film']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2010.03.014
1210,1210,Edible oxygen barrier bilayer film pouches from corn zein and soy protein isolate for olive oil packaging,packaging,"['CZ', '/', 'SPI', 'bilayer', 'film']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2010.03.014
1211,1211,Edible oxygen barrier bilayer film pouches from corn zein and soy protein isolate for olive oil packaging,packaging,"['NY', '/', 'mLLDPE', 'film']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2010.03.014
1212,1212,Edible oxygen barrier bilayer film pouches from corn zein and soy protein isolate for olive oil packaging,packaging,['LDPE'],,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2010.03.014
1213,1213,Edible oxygen barrier bilayer film pouches from corn zein and soy protein isolate for olive oil packaging,packaging,['HDPE'],,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2010.03.014
1214,1214,Effect of an organo-modified montmorillonite on PLA crystallization and gas barrier properties,packaging,"['Amorphous', 'nanocomposite', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.clay.2011.04.023
1215,1215,Effect of an organo-modified montmorillonite on PLA crystallization and gas barrier properties,packaging,"['PLA', '/', 'OMMT', 'nanocomposites']",,SYMBOLIC,1,https://doi.org/10.1016/j.clay.2011.04.023
1216,1216,Effect of an organo-modified montmorillonite on PLA crystallization and gas barrier properties,packaging,['PLANC4'],,SYMBOLIC,1,https://doi.org/10.1016/j.clay.2011.04.023
1217,1217,Effect of an organo-modified montmorillonite on PLA crystallization and gas barrier properties,packaging,['PLANC8'],,SYMBOLIC,1,https://doi.org/10.1016/j.clay.2011.04.023
1218,1218,Effect of an organo-modified montmorillonite on PLA crystallization and gas barrier properties,packaging,"['Unfilled', 'PLA']",,SYMBOLIC,1,https://doi.org/10.1016/j.clay.2011.04.023
1219,1219,Effect of an organo-modified montmorillonite on PLA crystallization and gas barrier properties,packaging,['PLA'],,SYMBOLIC,1,https://doi.org/10.1016/j.clay.2011.04.023
1220,1220,"Effect of clay content, homogenization RPM, pH, and ultrasonication on mechanical and barrier properties of fish gelatin montmorillonite nanocomposite films",packaging,"['fish', 'gelatin', '/', 'nanoclay', 'composite', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.12.016
1221,1221,"Effect of clay content, homogenization RPM, pH, and ultrasonication on mechanical and barrier properties of fish gelatin montmorillonite nanocomposite films",packaging,['Biopolymer'],,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.12.016
1222,1222,"Effect of clay content, homogenization RPM, pH, and ultrasonication on mechanical and barrier properties of fish gelatin montmorillonite nanocomposite films",packaging,"['gelatin-clay', 'composite', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.12.016
1223,1223,"Effect of clay content, homogenization RPM, pH, and ultrasonication on mechanical and barrier properties of fish gelatin montmorillonite nanocomposite films",packaging,"['gelatin', 'film']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.12.016
1224,1224,"Effect of clay content, homogenization RPM, pH, and ultrasonication on mechanical and barrier properties of fish gelatin montmorillonite nanocomposite films",packaging,"['pure', 'gelatin', 'film']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.12.016
1225,1225,"Effect of clay content, homogenization RPM, pH, and ultrasonication on mechanical and barrier properties of fish gelatin montmorillonite nanocomposite films",packaging,"['protein-based', 'nanocomposites']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.12.016
1226,1226,Effect of light transmittance and oxygen permeability of various packaging materials on keeping quality of low fat pasteurized milk,packaging,"['pigmented', 'HDPE']",,SYMBOLIC,1,https://doi.org/10.1016/j.idairyj.2003.09.001
